Id,Uid,Name,Country code,Country name,Country uid,Provider,Adm level,G0,G1,G2,G3,G4,Custom geo source
48028,gn_3512209,Azua,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_3512209,,,,
48024,gn_3512050,Bahoruco,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_3512050,,,,
48022,gn_3512042,Barahona,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_3512042,,,,
48006,gn_3508951,Dajabon,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_3508951,,,,
47954,gn_3496024,Distrito Nacional,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_3496024,,,,
48004,gn_3508718,Duarte,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_3508718,,,,
47997,gn_3506189,El Seibo,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_3506189,,,,
48000,gn_3507269,Elias Pina,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_3507269,,,,
47994,gn_3505867,Espaillat,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_3505867,,,,
47987,gn_3504766,Hato Mayor,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_3504766,,,,
47983,gn_3504326,Independencia,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_3504326,,,,
47979,gn_3503706,La Altagarcia,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_3503706,,,,
47975,gn_3500955,La Romana,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_3500955,,,,
47971,gn_3499977,La Vega,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_3499977,,,,
47963,gn_3496772,Maria Trinidad Sanchez,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_3496772,,,,
47960,gn_3496274,Monsenor Nouel,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_3496274,,,,
47958,gn_3496200,Monte Cristi,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_3496200,,,,
47956,gn_3496132,Monte Plata,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_3496132,,,,
47946,gn_3495136,Pedernales,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_3495136,,,,
47942,gn_3495015,Peravia,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_3495015,,,,
47938,gn_3494267,Puerto Plata,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_3494267,,,,
47930,gn_3493282,Salcedo,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_3493282,,,,
47928,gn_3493232,Samana,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_3493232,,,,
47924,gn_3493186,San Cristobal,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_3493186,,,,
48031,gn_6201372,San Jose de Ocoa,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_6201372,,,,
47920,gn_3493091,San Juan,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_3493091,,,,
47917,gn_3493031,San Pedro de Macoris,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_3493031,,,,
47926,gn_3493192,Sanchez Ramirez,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_3493192,,,,
47915,gn_3492918,Santiago,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_3492918,,,,
47913,gn_3492912,Santiago Rodriguez,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_3492912,,,,
48032,gn_6201373,Santo Domingo,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_6201373,,,,
47906,gn_3492112,Valverde,DO,Dominican Republic,gn_3508796,gn,1,gn_3508796,gn_3492112,,,,
48961,gn_3658394,Ecuador,EC,Ecuador,gn_3658394,gn,0,gn_3658394,,,,,
48987,gn_3660431,Azuay,EC,Ecuador,gn_3658394,gn,1,gn_3658394,gn_3660431,,,,
48980,gn_3660130,Bolivar,EC,Ecuador,gn_3658394,gn,1,gn_3658394,gn_3660130,,,,
48977,gn_3659849,Canar,EC,Ecuador,gn_3658394,gn,1,gn_3658394,gn_3659849,,,,
48976,gn_3659718,Carchi,EC,Ecuador,gn_3658394,gn,1,gn_3658394,gn_3659718,,,,
48970,gn_3659237,Chimborazo,EC,Ecuador,gn_3658394,gn,1,gn_3658394,gn_3659237,,,,
48964,gn_3658766,Cotopaxi,EC,Ecuador,gn_3658394,gn,1,gn_3658394,gn_3658766,,,,
48958,gn_3658195,El Oro,EC,Ecuador,gn_3658394,gn,1,gn_3658394,gn_3658195,,,,
48955,gn_3657986,Esmeraldas,EC,Ecuador,gn_3658394,gn,1,gn_3658394,gn_3657986,,,,
48952,gn_3657879,Galapagos,EC,Ecuador,gn_3658394,gn,1,gn_3658394,gn_3657879,,,,
48942,gn_3657505,Guayas,EC,Ecuador,gn_3658394,gn,1,gn_3658394,gn_3657505,,,,
48939,gn_3655635,Imbabura,EC,Ecuador,gn_3658394,gn,1,gn_3658394,gn_3655635,,,,
48931,gn_3654665,Loja,EC,Ecuador,gn_3658394,gn,1,gn_3658394,gn_3654665,,,,
48930,gn_3654592,Los Rios,EC,Ecuador,gn_3658394,gn,1,gn_3658394,gn_3654592,,,,
48927,gn_3654451,Manabi,EC,Ecuador,gn_3658394,gn,1,gn_3658394,gn_3654451,,,,
48918,gn_3654005,Morona Santiago,EC,Ecuador,gn_3658394,gn,1,gn_3658394,gn_3654005,,,,
48916,gn_3653890,Napo,EC,Ecuador,gn_3658394,gn,1,gn_3658394,gn_3653890,,,,
48996,gn_3830306,Orellana,EC,Ecuador,gn_3658394,gn,1,gn_3658394,gn_3830306,,,,
48906,gn_3653392,Pastaza,EC,Ecuador,gn_3658394,gn,1,gn_3658394,gn_3653392,,,,
48901,gn_3653224,Pichincha,EC,Ecuador,gn_3658394,gn,1,gn_3658394,gn_3653224,,,,
48998,gn_7062138,Santa Elena,EC,Ecuador,gn_3658394,gn,1,gn_3658394,gn_7062138,,,,
48997,gn_7062136,Santo Domingo,EC,Ecuador,gn_3658394,gn,1,gn_3658394,gn_7062136,,,,
48995,gn_3830305,Sucumbios,EC,Ecuador,gn_3658394,gn,1,gn_3658394,gn_3830305,,,,
48862,gn_3650445,Tungurahua,EC,Ecuador,gn_3658394,gn,1,gn_3658394,gn_3650445,,,,
48851,gn_3649953,Zamora Chinchipe,EC,Ecuador,gn_3658394,gn,1,gn_3658394,gn_3649953,,,,
49327,gn_357994,Egypt,EG,Egypt,gn_357994,gn,0,gn_357994,,,,,
49382,gn_361059,Alexandria,EG,Egypt,gn_357994,gn,1,gn_357994,gn_361059,,,,
49349,gn_359781,Asuit,EG,Egypt,gn_357994,gn,1,gn_357994,gn_359781,,,,
49351,gn_359787,Aswan,EG,Egypt,gn_357994,gn,1,gn_357994,gn_359787,,,,
49343,gn_359171,Bani Suef,EG,Egypt,gn_357994,gn,1,gn_357994,gn_359171,,,,
49368,gn_360631,Cairo,EG,Egypt,gn_357994,gn,1,gn_357994,gn_360631,,,,
49328,gn_358044,Damietta,EG,Egypt,gn_357994,gn,1,gn_357994,gn_358044,,,,
49399,gn_361849,Daqahliya,EG,Egypt,gn_357994,gn,1,gn_357994,gn_361849,,,,
49390,gn_361370,El Beheira,EG,Egypt,gn_357994,gn,1,gn_357994,gn_361370,,,,
49387,gn_361323,Fayyoum,EG,Egypt,gn_357994,gn,1,gn_357994,gn_361323,,,,
49385,gn_361294,Gharbiya,EG,Egypt,gn_357994,gn,1,gn_357994,gn_361294,,,,
49380,gn_360997,Giza,EG,Egypt,gn_357994,gn,1,gn_357994,gn_360997,,,,
49381,gn_361056,Ismailia,EG,Egypt,gn_357994,gn,1,gn_357994,gn_361056,,,,
49310,gn_354500,Kafr el Sheikh,EG,Egypt,gn_357994,gn,1,gn_357994,gn_354500,,,,
49409,gn_7603259,Luxor,EG,Egypt,gn_357994,gn,1,gn_357994,gn_7603259,,,,
49298,gn_352603,Matroh,EG,Egypt,gn_357994,gn,1,gn_357994,gn_352603,,,,
49370,gn_360688,Minya,EG,Egypt,gn_357994,gn,1,gn_357994,gn_360688,,,,
49371,gn_360689,Monofiya,EG,Egypt,gn_357994,gn,1,gn_357994,gn_360689,,,,
49364,gn_360483,New Valley,EG,Egypt,gn_357994,gn,1,gn_357994,gn_360483,,,,
49281,gn_349401,North Sinai,EG,Egypt,gn_357994,gn,1,gn_357994,gn_349401,,,,
49337,gn_358617,Port Said,EG,Egypt,gn_357994,gn,1,gn_357994,gn_358617,,,,
49367,gn_360621,Qalioubiya,EG,Egypt,gn_357994,gn,1,gn_357994,gn_360621,,,,
49289,gn_350546,Qena,EG,Egypt,gn_357994,gn,1,gn_357994,gn_350546,,,,
49392,gn_361468,Red Sea,EG,Egypt,gn_357994,gn,1,gn_357994,gn_361468,,,,
49357,gn_360016,Sharqiya,EG,Egypt,gn_357994,gn,1,gn_357994,gn_360016,,,,
49270,gn_347794,Sohag,EG,Egypt,gn_357994,gn,1,gn_357994,gn_347794,,,,
49315,gn_355182,South Sinai,EG,Egypt,gn_357994,gn,1,gn_357994,gn_355182,,,,
49353,gn_359797,Suez,EG,Egypt,gn_357994,gn,1,gn_357994,gn_359797,,,,
243265,gn_3585968,El Salvador,SV,El Salvador,gn_3585968,gn,0,gn_3585968,,,,,
243340,gn_3587425,Ahuachapan,SV,El Salvador,gn_3585968,gn,1,gn_3585968,gn_3587425,,,,
243340,gn_3587425,Ahuachapan,SV,El Salvador,gn_3585968,gn,1,gn_3585968,gn_3587425,,,,
243321,gn_3587217,Cabanas,SV,El Salvador,gn_3585968,gn,1,gn_3585968,gn_3587217,,,,
243321,gn_3587217,Cabanas,SV,El Salvador,gn_3585968,gn,1,gn_3585968,gn_3587217,,,,
243314,gn_3587090,Chalatenango,SV,El Salvador,gn_3585968,gn,1,gn_3585968,gn_3587090,,,,
243314,gn_3587090,Chalatenango,SV,El Salvador,gn_3585968,gn,1,gn_3585968,gn_3587090,,,,
243284,gn_3586831,Cuscatlan,SV,El Salvador,gn_3585968,gn,1,gn_3585968,gn_3586831,,,,
243284,gn_3586831,Cuscatlan,SV,El Salvador,gn_3585968,gn,1,gn_3585968,gn_3586831,,,,
243230,gn_3585155,La Libertad,SV,El Salvador,gn_3585968,gn,1,gn_3585968,gn_3585155,,,,
243230,gn_3585155,La Libertad,SV,El Salvador,gn_3585968,gn,1,gn_3585968,gn_3585155,,,,
243227,gn_3585087,La Paz,SV,El Salvador,gn_3585968,gn,1,gn_3585968,gn_3585087,,,,
243227,gn_3585087,La Paz,SV,El Salvador,gn_3585968,gn,1,gn_3585968,gn_3585087,,,,
243224,gn_3584767,La Union,SV,El Salvador,gn_3585968,gn,1,gn_3585968,gn_3584767,,,,
243224,gn_3584767,La Union,SV,El Salvador,gn_3585968,gn,1,gn_3585968,gn_3584767,,,,
243208,gn_3584317,Morazan,SV,El Salvador,gn_3585968,gn,1,gn_3585968,gn_3584317,,,,
243208,gn_3584317,Morazan,SV,El Salvador,gn_3585968,gn,1,gn_3585968,gn_3584317,,,,
243123,gn_3583462,San Miguel,SV,El Salvador,gn_3585968,gn,1,gn_3585968,gn_3583462,,,,
243123,gn_3583462,San Miguel,SV,El Salvador,gn_3585968,gn,1,gn_3585968,gn_3583462,,,,
243106,gn_3583360,San Salvador,SV,El Salvador,gn_3585968,gn,1,gn_3585968,gn_3583360,,,,
243106,gn_3583360,San Salvador,SV,El Salvador,gn_3585968,gn,1,gn_3585968,gn_3583360,,,,
243075,gn_3583176,San Vicente,SV,El Salvador,gn_3585968,gn,1,gn_3585968,gn_3583176,,,,
243075,gn_3583176,San Vicente,SV,El Salvador,gn_3585968,gn,1,gn_3585968,gn_3583176,,,,
243099,gn_3583332,Santa Ana,SV,El Salvador,gn_3585968,gn,1,gn_3585968,gn_3583332,,,,
243099,gn_3583332,Santa Ana,SV,El Salvador,gn_3585968,gn,1,gn_3585968,gn_3583332,,,,
243066,gn_3583101,Sonsonate,SV,El Salvador,gn_3585968,gn,1,gn_3585968,gn_3583101,,,,
243066,gn_3583101,Sonsonate,SV,El Salvador,gn_3585968,gn,1,gn_3585968,gn_3583101,,,,
243040,gn_3582882,Usulutan,SV,El Salvador,gn_3585968,gn,1,gn_3585968,gn_3582882,,,,
243040,gn_3582882,Usulutan,SV,El Salvador,gn_3585968,gn,1,gn_3585968,gn_3582882,,,,
108202,gn_2309096,Equatorial Guinea,GQ,Equatorial Guinea,gn_2309096,gn,0,gn_2309096,,,,,
108205,gn_2310307,Annobon,GQ,Equatorial Guinea,gn_2309096,gn,1,gn_2309096,gn_2310307,,,,
108207,gn_2566978,Bioko Norte,GQ,Equatorial Guinea,gn_2309096,gn,1,gn_2309096,gn_2566978,,,,
108208,gn_2566979,Bioko Sur,GQ,Equatorial Guinea,gn_2309096,gn,1,gn_2309096,gn_2566979,,,,
108209,gn_2566980,Centro Sur,GQ,Equatorial Guinea,gn_2309096,gn,1,gn_2309096,gn_2566980,,,,
108210,gn_2566981,Kie-Ntem,GQ,Equatorial Guinea,gn_2309096,gn,1,gn_2309096,gn_2566981,,,,
108211,gn_2566982,Litoral,GQ,Equatorial Guinea,gn_2309096,gn,1,gn_2309096,gn_2566982,,,,
108212,gn_2566983,Wele-Nzas,GQ,Equatorial Guinea,gn_2309096,gn,1,gn_2309096,gn_2566983,,,,
49445,gn_338010,Eritrea,ER,Eritrea,gn_338010,gn,0,gn_338010,,,,,
49453,gn_448497,Anseba,ER,Eritrea,gn_338010,gn,1,gn_338010,gn_448497,,,,
49454,gn_448498,Debub,ER,Eritrea,gn_338010,gn,1,gn_338010,gn_448498,,,,
49456,gn_448500,Gash Barka,ER,Eritrea,gn_338010,gn,1,gn_338010,gn_448500,,,,
49457,gn_448501,Maekel,ER,Eritrea,gn_338010,gn,1,gn_338010,gn_448501,,,,
49458,gn_448502,Northern Red Sea,ER,Eritrea,gn_338010,gn,1,gn_338010,gn_448502,,,,
49455,gn_448499,Southern Red Sea,ER,Eritrea,gn_338010,gn,1,gn_338010,gn_448499,,,,
49016,gn_453733,Estonia,EE,Estonia,gn_453733,gn,0,gn_453733,,,,,
49031,gn_592170,Harjumaa,EE,Estonia,gn_453733,gn,1,gn_453733,gn_592170,,,,
49030,gn_592133,Hiiumaa,EE,Estonia,gn_453733,gn,1,gn_453733,gn_592133,,,,
49029,gn_592075,Ida-Virumaa,EE,Estonia,gn_453733,gn,1,gn_453733,gn_592075,,,,
49028,gn_591961,Jarvamaa,EE,Estonia,gn_453733,gn,1,gn_453733,gn_591961,,,,
49027,gn_591901,Jogevamaa,EE,Estonia,gn_453733,gn,1,gn_453733,gn_591901,,,,
49025,gn_590854,Laane-Virumaa,EE,Estonia,gn_453733,gn,1,gn_453733,gn_590854,,,,
49026,gn_590856,Laanemaa,EE,Estonia,gn_453733,gn,1,gn_453733,gn_590856,,,,
49024,gn_589576,Parnumaa,EE,Estonia,gn_453733,gn,1,gn_453733,gn_589576,,,,
49023,gn_589373,Polvamaa,EE,Estonia,gn_453733,gn,1,gn_453733,gn_589373,,,,
49022,gn_589115,Raplamaa,EE,Estonia,gn_453733,gn,1,gn_453733,gn_589115,,,,
49021,gn_588879,Saaremaa,EE,Estonia,gn_453733,gn,1,gn_453733,gn_588879,,,,
49020,gn_588334,Tartumaa,EE,Estonia,gn_453733,gn,1,gn_453733,gn_588334,,,,
49019,gn_587875,Valgamaa,EE,Estonia,gn_453733,gn,1,gn_453733,gn_587875,,,,
49018,gn_587590,Viljandimaa,EE,Estonia,gn_453733,gn,1,gn_453733,gn_587590,,,,
49017,gn_587448,Vorumaa,EE,Estonia,gn_453733,gn,1,gn_453733,gn_587448,,,,
57809,gn_337996,Ethiopia,ET,Ethiopia,gn_337996,gn,0,gn_337996,,,,,
57838,gn_444178,Addis Ababa,ET,Ethiopia,gn_337996,gn,1,gn_337996,gn_444178,,,,
57839,gn_444179,Afar,ET,Ethiopia,gn_337996,gn,1,gn_337996,gn_444179,,,,
57840,gn_444180,Amhara,ET,Ethiopia,gn_337996,gn,1,gn_337996,gn_444180,,,,
57841,gn_444181,Binshangul Gumuz,ET,Ethiopia,gn_337996,gn,1,gn_337996,gn_444181,,,,
57842,gn_444182,Dire Dawa,ET,Ethiopia,gn_337996,gn,1,gn_337996,gn_444182,,,,
57843,gn_444183,Gambela Peoples,ET,Ethiopia,gn_337996,gn,1,gn_337996,gn_444183,,,,
57844,gn_444184,Harari People,ET,Ethiopia,gn_337996,gn,1,gn_337996,gn_444184,,,,
57845,gn_444185,Oromia,ET,Ethiopia,gn_337996,gn,1,gn_337996,gn_444185,,,,
57846,gn_444186,Somali,ET,Ethiopia,gn_337996,gn,1,gn_337996,gn_444186,,,,
57848,gn_444188,Southern Nations Nationalities and Peoples,ET,Ethiopia,gn_337996,gn,1,gn_337996,gn_444188,,,,
57847,gn_444187,Tigray,ET,Ethiopia,gn_337996,gn,1,gn_337996,gn_444187,,,,
58595,gn_3474414,Falkland Islands (Malvinas),FK,Falkland Islands (Malvinas),gn_3474414,gn,0,gn_3474414,,,,,
58707,gn_2622320,Faroe Islands,FO,Faroe Islands,gn_2622320,gn,0,gn_2622320,,,,,
58709,gn_2622387,Eysturoyar,FO,Faroe Islands,gn_2622320,gn,1,gn_2622320,gn_2622387,,,,
58695,gn_2616145,Nordoyar,FO,Faroe Islands,gn_2622320,gn,1,gn_2622320,gn_2616145,,,,
58692,gn_2614219,Sandoyar,FO,Faroe Islands,gn_2622320,gn,1,gn_2622320,gn_2614219,,,,
58686,gn_2612225,Streymoyar,FO,Faroe Islands,gn_2622320,gn,1,gn_2622320,gn_2612225,,,,
58685,gn_2612137,Suduroyar,FO,Faroe Islands,gn_2622320,gn,1,gn_2622320,gn_2612137,,,,
58682,gn_2610816,Vaga,FO,Faroe Islands,gn_2622320,gn,1,gn_2622320,gn_2610816,,,,
58586,gn_2205218,Fiji,FJ,Fiji,gn_2205218,gn,0,gn_2205218,,,,,
58587,gn_2205272,Central,FJ,Fiji,gn_2205218,gn,1,gn_2205218,gn_2205272,,,,
58589,gn_4036647,Eastern,FJ,Fiji,gn_2205218,gn,1,gn_2205218,gn_4036647,,,,
58576,gn_2199295,Northern,FJ,Fiji,gn_2205218,gn,1,gn_2205218,gn_2199295,,,,
58590,gn_6324593,Rotuma,FJ,Fiji,gn_2205218,gn,1,gn_2205218,gn_6324593,,,,
58566,gn_2194371,Western,FJ,Fiji,gn_2205218,gn,1,gn_2205218,gn_2194371,,,,
58446,gn_660013,Finland,FI,Finland,gn_660013,gn,0,gn_660013,,,,,
4162,gn_661882,Aland,FI,Finland,gn_660013,gn,1,gn_660013,gn_661882,,,,
58480,gn_830685,Central Finland,FI,Finland,gn_660013,gn,1,gn_660013,gn_830685,,,,
58477,gn_830675,Central Ostrobothnia,FI,Finland,gn_660013,gn,1,gn_660013,gn_830675,,,,
58475,gn_830664,Kainuu,FI,Finland,gn_660013,gn,1,gn_660013,gn_830664,,,,
58487,gn_830705,Kanta-Hame,FI,Finland,gn_660013,gn,1,gn_660013,gn_830705,,,,
58485,gn_830703,Kymenlaakso,FI,Finland,gn_660013,gn,1,gn_660013,gn_830703,,,,
58474,gn_830603,Lappi,FI,Finland,gn_660013,gn,1,gn_660013,gn_830603,,,,
58489,gn_830709,Newland,FI,Finland,gn_660013,gn,1,gn_660013,gn_830709,,,,
58481,gn_830686,North Karelia,FI,Finland,gn_660013,gn,1,gn_660013,gn_830686,,,,
58476,gn_830667,North Ostrobothnia,FI,Finland,gn_660013,gn,1,gn_660013,gn_830667,,,,
58482,gn_830690,North Savo,FI,Finland,gn_660013,gn,1,gn_660013,gn_830690,,,,
58478,gn_830676,Ostrobothnia,FI,Finland,gn_660013,gn,1,gn_660013,gn_830676,,,,
58490,gn_831040,Paijat-Hame,FI,Finland,gn_660013,gn,1,gn_660013,gn_831040,,,,
58491,gn_831041,Satakunta,FI,Finland,gn_660013,gn,1,gn_660013,gn_831041,,,,
58484,gn_830699,South Karelia,FI,Finland,gn_660013,gn,1,gn_660013,gn_830699,,,,
58479,gn_830682,South Ostrobothnia,FI,Finland,gn_660013,gn,1,gn_660013,gn_830682,,,,
58483,gn_830695,South Savo,FI,Finland,gn_660013,gn,1,gn_660013,gn_830695,,,,
58488,gn_830708,Southwest Finland,FI,Finland,gn_660013,gn,1,gn_660013,gn_830708,,,,
58486,gn_830704,Tampere,FI,Finland,gn_660013,gn,1,gn_660013,gn_830704,,,,
59027,gn_3017382,France,FR,France,gn_3017382,gn,0,gn_3017382,,,,,
59182,gn_3038033,Alsace,FR,France,gn_3017382,gn,1,gn_3017382,gn_3038033,,,,
59171,gn_3037350,Aquitaine,FR,France,gn_3017382,gn,1,gn_3017382,gn_3037350,,,,
59157,gn_3035876,Auvergne,FR,France,gn_3017382,gn,1,gn_3017382,gn_3035876,,,,
59117,gn_3030293,Brittany,FR,France,gn_3017382,gn,1,gn_3017382,gn_3030293,,,,
59120,gn_3030967,Burgundy,FR,France,gn_3017382,gn,1,gn_3017382,gn_3030967,,,,
59099,gn_3027939,Centre,FR,France,gn_3017382,gn,1,gn_3017382,gn_3027939,,,,
59094,gn_3027257,Champagne-Ardenne,FR,France,gn_3017382,gn,1,gn_3017382,gn_3027257,,,,
59064,gn_3023519,Corsica,FR,France,gn_3017382,gn,1,gn_3017382,gn_3023519,,,,
59026,gn_3017372,Franche-Comte,FR,France,gn_3017382,gn,1,gn_3017382,gn_3017372,,,,
107804,gn_3381670,French Guiana,FR,France,gn_3017382,gn,1,gn_3017382,gn_3381670,,,,
220846,gn_4030656,French Polynesia,FR,France,gn_3017382,gn,1,gn_3017382,gn_4030656,,,,
243790,gn_1546748,French Southern Territories,FR,France,gn_3017382,gn,1,gn_3017382,gn_1546748,,,,
108155,gn_3579143,Guadeloupe,FR,France,gn_3017382,gn,1,gn_3017382,gn_3579143,,,,
58996,gn_3012874,Ile-de-France,FR,France,gn_3017382,gn,1,gn_3017382,gn_3012874,,,,
58970,gn_3007670,Languedoc-Roussillon,FR,France,gn_3017382,gn,1,gn_3017382,gn_3007670,,,,
58945,gn_2998268,Limousin,FR,France,gn_3017382,gn,1,gn_3017382,gn_2998268,,,,
58933,gn_2997551,Lorraine,FR,France,gn_3017382,gn,1,gn_3017382,gn_2997551,,,,
59145,gn_3034693,Lower Normandy,FR,France,gn_3017382,gn,1,gn_3017382,gn_3034693,,,,
169681,gn_3570311,Martinique,FR,France,gn_3017382,gn,1,gn_3017382,gn_3570311,,,,
319928,gn_1024031,Mayotte,FR,France,gn_3017382,gn,1,gn_3017382,gn_1024031,,,,
58899,gn_2993955,Midi-Pyrenees,FR,France,gn_3017382,gn,1,gn_3017382,gn_2993955,,,,
58856,gn_2990119,Nord-Pas-de-Calais,FR,France,gn_3017382,gn,1,gn_3017382,gn_2990119,,,,
58844,gn_2988289,Pays de la Loire,FR,France,gn_3017382,gn,1,gn_3017382,gn_2988289,,,,
58839,gn_2987375,Picardie,FR,France,gn_3017382,gn,1,gn_3017382,gn_2987375,,,,
58835,gn_2986492,Poitou-Charentes,FR,France,gn_3017382,gn,1,gn_3017382,gn_2986492,,,,
58827,gn_2985244,Provence-Alpes-Cote d'Azur,FR,France,gn_3017382,gn,1,gn_3017382,gn_2985244,,,,
231656,gn_935317,Reunion,FR,France,gn_3017382,gn,1,gn_3017382,gn_935317,,,,
58815,gn_2983751,Rhone-Alpes,FR,France,gn_3017382,gn,1,gn_3017382,gn_2983751,,,,
168846,gn_3578421,Saint Martin,FR,France,gn_3017382,gn,1,gn_3017382,gn_3578421,,,,
225840,gn_3424932,Saint Pierre and Miquelon,FR,France,gn_3017382,gn,1,gn_3017382,gn_3424932,,,,
8934,gn_3578476,Saint-Barthelemy,FR,France,gn_3017382,gn,1,gn_3017382,gn_3578476,,,,
59008,gn_3013756,Upper Normandy,FR,France,gn_3017382,gn,1,gn_3017382,gn_3013756,,,,
317439,gn_4034749,Wallis and Futuna,FR,France,gn_3017382,gn,1,gn_3017382,gn_4034749,,,,
95775,gn_2400553,Gabon,GA,Gabon,gn_2400553,gn,0,gn_2400553,,,,,
95776,gn_2400682,Estuaire,GA,Gabon,gn_2400553,gn,1,gn_2400553,gn_2400682,,,,
95774,gn_2400454,Haut-Ogooue,GA,Gabon,gn_2400553,gn,1,gn_2400553,gn_2400454,,,,
95773,gn_2397842,Moyen-Ogooue,GA,Gabon,gn_2400553,gn,1,gn_2400553,gn_2397842,,,,
95772,gn_2397466,Ngounie,GA,Gabon,gn_2400553,gn,1,gn_2400553,gn_2397466,,,,
95771,gn_2397141,Nyanga,GA,Gabon,gn_2400553,gn,1,gn_2400553,gn_2397141,,,,
95770,gn_2396926,Ogooue-Ivindo,GA,Gabon,gn_2400553,gn,1,gn_2400553,gn_2396926,,,,
95769,gn_2396925,Ogooue-Lolo,GA,Gabon,gn_2400553,gn,1,gn_2400553,gn_2396925,,,,
95768,gn_2396924,Ogooue-Maritime,GA,Gabon,gn_2400553,gn,1,gn_2400553,gn_2396924,,,,
95767,gn_2396076,Wouleu-Ntem,GA,Gabon,gn_2400553,gn,1,gn_2400553,gn_2396076,,,,
108089,gn_2413451,Gambia,GM,Gambia,gn_2413451,gn,0,gn_2413451,,,,,
108100,gn_2413875,Banjul,GM,Gambia,gn_2413451,gn,1,gn_2413451,gn_2413875,,,,
108071,gn_2412707,Central River,GM,Gambia,gn_2413451,gn,1,gn_2413451,gn_2412707,,,,
108073,gn_2412716,Lower River,GM,Gambia,gn_2413451,gn,1,gn_2413451,gn_2412716,,,,
108065,gn_2412353,North Bank,GM,Gambia,gn_2413451,gn,1,gn_2413451,gn_2412353,,,,
108060,gn_2411711,Upper River,GM,Gambia,gn_2413451,gn,1,gn_2413451,gn_2411711,,,,
108058,gn_2411683,Western,GM,Gambia,gn_2413451,gn,1,gn_2413451,gn_2411683,,,,
107735,gn_614540,Georgia,GE,Georgia,gn_614540,gn,0,gn_614540,,,,,
107769,gn_6643410,Abkhazia,GE,Georgia,gn_614540,gn,1,gn_614540,gn_6643410,,,,
107752,gn_615929,Ajaria,GE,Georgia,gn_614540,gn,1,gn_614540,gn_615929,,,,
107762,gn_865538,Guria,GE,Georgia,gn_614540,gn,1,gn_614540,gn_865538,,,,
107763,gn_865539,Imereti,GE,Georgia,gn_614540,gn,1,gn_614540,gn_865539,,,,
107761,gn_865537,Kakheti,GE,Georgia,gn_614540,gn,1,gn_614540,gn_865537,,,,
107760,gn_865536,Kvemo Kartli,GE,Georgia,gn_614540,gn,1,gn_614540,gn_865536,,,,
107765,gn_865541,Mtskheta-Mtianeti,GE,Georgia,gn_614540,gn,1,gn_614540,gn_865541,,,,
107766,gn_865542,Racha-Lechkhumi,GE,Georgia,gn_614540,gn,1,gn_614540,gn_865542,,,,
107767,gn_865543,Samegrelo-Zemo Svaneti,GE,Georgia,gn_614540,gn,1,gn_614540,gn_865543,,,,
107768,gn_865544,Samtskhe-Javakheti,GE,Georgia,gn_614540,gn,1,gn_614540,gn_865544,,,,
107764,gn_865540,Shida Kartli,GE,Georgia,gn_614540,gn,1,gn_614540,gn_865540,,,,
107689,gn_611716,Tbilisi,GE,Georgia,gn_614540,gn,1,gn_614540,gn_611716,,,,
36006,gn_2921044,Germany,DE,Germany,gn_2921044,gn,0,gn_2921044,,,,,
36184,gn_2953481,Baden-Wurttemberg,DE,Germany,gn_2921044,gn,1,gn_2921044,gn_2953481,,,,
36172,gn_2951839,Bavaria,DE,Germany,gn_2921044,gn,1,gn_2921044,gn_2951839,,,,
36159,gn_2950157,Berlin,DE,Germany,gn_2921044,gn,1,gn_2921044,gn_2950157,,,,
